source_file,cruise,ship,ship_code,time,latitude,longitude,line,station,biological_type,species_group,scientific_name,common_name,itis_tsn,calcofi_species_code,larvae_count,larvae_10m2,larvae_100m3,volume_sampled_m3,density_per_m3,sample_number,start_temperature,stop_temperature,mean_temperature,start_salinity,stop_salinity,mean_salinity,start_wind_speed,stop_wind_speed,sample_minutes,pump_speed_m3_per_min,egg_count,order_occupied,tow_type,tow_number,net_location,volume_sampled,plankton_density_ml_per_1000m3,year,month,day_of_year,season,lat_bin,lon_bin,spatial_cell,quality_flag
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-22 18:48:00+00:00,33.483334,-122.53167,80.0,80.0,larval_fish,Icichthys lockingtoni,Icichthys lockingtoni,Medusafish,172510.0,536.0,1.0,14.68,,548.2,0.0018241517694272162,,,,,,,,,,,,,,,,,,,2023,1,22,Winter,6,10,6_10,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-22 18:48:00+00:00,33.483334,-122.53167,80.0,80.0,larval_fish,Merluccius productus,Merluccius productus,Pacific hake or whiting,164792.0,901.0,1.0,14.68,,548.2,0.0018241517694272162,,,,,,,,,,,,,,,,,,,2023,1,22,Winter,6,10,6_10,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-23 17:16:00+00:00,33.148335,-123.22,80.0,90.0,larval_fish,Danaphos oculatus,Danaphos oculatus,Bottlelight,162232.0,84.0,1.0,3.86,,528.1,0.001893580761219466,,,,,,,,,,,,,,,,,,,2023,1,23,Winter,5,7,5_7,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-23 17:16:00+00:00,33.148335,-123.22,80.0,90.0,larval_fish,Diogenichthys atlanticus,Diogenichthys atlanticus,Longfin lanternfish,162676.0,239.0,2.0,7.72,,528.1,0.003787161522438932,,,,,,,,,,,,,,,,,,,2023,1,23,Winter,5,7,5_7,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-23 17:16:00+00:00,33.148335,-123.22,80.0,90.0,larval_fish,Ichthyococcus irregularis,Ichthyococcus irregularis,Bulldog lightfish,622698.0,89.0,1.0,3.86,,528.1,0.001893580761219466,,,,,,,,,,,,,,,,,,,2023,1,23,Winter,5,7,5_7,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-23 17:16:00+00:00,33.148335,-123.22,80.0,90.0,larval_fish,Lampanyctus,Lampanyctus,,162632.0,261.0,3.0,11.58,,528.1,0.005680742283658398,,,,,,,,,,,,,,,,,,,2023,1,23,Winter,5,7,5_7,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-23 17:16:00+00:00,33.148335,-123.22,80.0,90.0,larval_fish,Lampanyctus ritteri,Lampanyctus ritteri,Broadfin lampfish,623745.0,260.0,2.0,7.72,,528.1,0.003787161522438932,,,,,,,,,,,,,,,,,,,2023,1,23,Winter,5,7,5_7,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-23 17:16:00+00:00,33.148335,-123.22,80.0,90.0,larval_fish,Lestidiops ringens,Lestidiops ringens,Slender barracudina,644717.0,311.0,1.0,3.86,,528.1,0.001893580761219466,,,,,,,,,,,,,,,,,,,2023,1,23,Winter,5,7,5_7,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-23 17:16:00+00:00,33.148335,-123.22,80.0,90.0,larval_fish,Leuroglossus stilbius,Leuroglossus stilbius,California smoothtongue,162096.0,72.0,1.0,3.86,,528.1,0.001893580761219466,,,,,,,,,,,,,,,,,,,2023,1,23,Winter,5,7,5_7,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-23 17:16:00+00:00,33.148335,-123.22,80.0,90.0,larval_fish,Microstoma,Microstoma,Dusky pencilsmelt,162093.0,58.0,1.0,3.86,,528.1,0.001893580761219466,,,,,,,,,,,,,,,,,,,2023,1,23,Winter,5,7,5_7,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-23 17:16:00+00:00,33.148335,-123.22,80.0,90.0,larval_fish,Myctophidae,Myctophidae,Lanternfishes,162575.0,215.0,3.0,11.58,,528.1,0.005680742283658398,,,,,,,,,,,,,,,,,,,2023,1,23,Winter,5,7,5_7,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-23 17:16:00+00:00,33.148335,-123.22,80.0,90.0,larval_fish,Poromitra crassiceps,Poromitra crassiceps,Crested bigscale,166108.0,405.0,1.0,3.86,,528.1,0.001893580761219466,,,,,,,,,,,,,,,,,,,2023,1,23,Winter,5,7,5_7,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-23 17:16:00+00:00,33.148335,-123.22,80.0,90.0,larval_fish,Protomyctophum crockeri,Protomyctophum crockeri,California flashlightfish,162685.0,288.0,9.0,34.74,,528.1,0.017042226850975194,,,,,,,,,,,,,,,,,,,2023,1,23,Winter,5,7,5_7,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-23 17:16:00+00:00,33.148335,-123.22,80.0,90.0,larval_fish,Symbolophorus californiensis,Symbolophorus californiensis,California lanternfish,623871.0,296.0,1.0,3.86,,528.1,0.001893580761219466,,,,,,,,,,,,,,,,,,,2023,1,23,Winter,5,7,5_7,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-23 17:16:00+00:00,33.148335,-123.22,80.0,90.0,larval_fish,Teleostei,Teleostei,Unidentified Teliost,161105.0,1.0,1.0,3.86,,528.1,0.001893580761219466,,,,,,,,,,,,,,,,,,,2023,1,23,Winter,5,7,5_7,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-24 02:01:00+00:00,32.816666,-123.90667,80.0,100.0,larval_fish,Argyropelecus,Argyropelecus,,162213.0,101.0,1.0,8.153846,,479.1,0.002087246921310791,,,,,,,,,,,,,,,,,,,2023,1,24,Winter,4,5,4_5,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-24 02:01:00+00:00,32.816666,-123.90667,80.0,100.0,larval_fish,Argyropelecus affinis,Argyropelecus affinis,Slender hatchetfish,162216.0,103.0,1.0,8.153846,,479.1,0.002087246921310791,,,,,,,,,,,,,,,,,,,2023,1,24,Winter,4,5,4_5,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-24 02:01:00+00:00,32.816666,-123.90667,80.0,100.0,larval_fish,Chauliodus macouni,Chauliodus macouni,Pacific viperfish,162279.0,156.0,1.0,8.153846,,479.1,0.002087246921310791,,,,,,,,,,,,,,,,,,,2023,1,24,Winter,4,5,4_5,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-24 02:01:00+00:00,32.816666,-123.90667,80.0,100.0,larval_fish,Lampanyctus ritteri,Lampanyctus ritteri,Broadfin lampfish,623745.0,260.0,2.0,16.307692,,479.1,0.004174493842621582,,,,,,,,,,,,,,,,,,,2023,1,24,Winter,4,5,4_5,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-24 02:01:00+00:00,32.816666,-123.90667,80.0,100.0,larval_fish,Lestidiops ringens,Lestidiops ringens,Slender barracudina,644717.0,311.0,1.0,8.153846,,479.1,0.002087246921310791,,,,,,,,,,,,,,,,,,,2023,1,24,Winter,4,5,4_5,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-24 02:01:00+00:00,32.816666,-123.90667,80.0,100.0,larval_fish,Leuroglossus stilbius,Leuroglossus stilbius,California smoothtongue,162096.0,72.0,4.0,32.615383,,479.1,0.008348987685243165,,,,,,,,,,,,,,,,,,,2023,1,24,Winter,4,5,4_5,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-24 02:01:00+00:00,32.816666,-123.90667,80.0,100.0,larval_fish,Lipolagus ochotensis,Lipolagus ochotensis,Popeye blacksmelt,623625.0,68.0,6.0,48.923077,,479.1,0.012523481527864746,,,,,,,,,,,,,,,,,,,2023,1,24,Winter,4,5,4_5,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-24 02:01:00+00:00,32.816666,-123.90667,80.0,100.0,larval_fish,Melamphaes,Melamphaes,,166093.0,398.0,1.0,8.153846,,479.1,0.002087246921310791,,,,,,,,,,,,,,,,,,,2023,1,24,Winter,4,5,4_5,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-24 02:01:00+00:00,32.816666,-123.90667,80.0,100.0,larval_fish,Merluccius productus,Merluccius productus,Pacific hake or whiting,164792.0,901.0,2.0,16.307692,,479.1,0.004174493842621582,,,,,,,,,,,,,,,,,,,2023,1,24,Winter,4,5,4_5,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-24 02:01:00+00:00,32.816666,-123.90667,80.0,100.0,larval_fish,Protomyctophum crockeri,Protomyctophum crockeri,California flashlightfish,162685.0,288.0,1.0,8.153846,,479.1,0.002087246921310791,,,,,,,,,,,,,,,,,,,2023,1,24,Winter,4,5,4_5,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-24 02:01:00+00:00,32.816666,-123.90667,80.0,100.0,larval_fish,Stenobrachius leucopsarus,Stenobrachius leucopsarus,Northern lampfish,162664.0,292.0,7.0,57.076923,,479.1,0.014610728449175537,,,,,,,,,,,,,,,,,,,2023,1,24,Winter,4,5,4_5,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-24 02:01:00+00:00,32.816666,-123.90667,80.0,100.0,larval_fish,Stomias atriventer,Stomias atriventer,Blackbelly dragonfish,162290.0,121.0,1.0,8.153846,,479.1,0.002087246921310791,,,,,,,,,,,,,,,,,,,2023,1,24,Winter,4,5,4_5,good
fish_egg_1,202301,REUBEN LASKER,RL,2023-01-24 02:01:00+00:00,32.816666,-123.90667,80.0,100.0,larval_fish,Tarletonbeania crenularis,Tarletonbeania crenularis,Blue lanternfish,162673.0,299.0,3.0,24.461538,,479.1,0.006261740763932373,,,,,,,,,,,,,,,,,,,2023,1,24,Winter,4,5,4_5,good
